"","id","r_squared_adj","effect_size","pvalue","padj"
"rn6_chr1_50442258_50442758_250","rn6_chr1_50442258_50442758_250",-0.00293220217811609,-0.065773389823047,0.531999840265519,1
"mm10_chr3_88554056_88554557","mm10_chr3_88554056_88554557",-0.00479683341504703,0.0176737937047654,0.9332994619742,1
"rn6_chr10_58996812_58997312_250","rn6_chr10_58996812_58997312_250",-0.00301516616052855,0.114460260025225,0.54110865821785,1
"hg38_chr10_85318879_85319380","hg38_chr10_85318879_85319380",-0.00259183772454876,0.138008513274518,0.497314695346023,1
"rn6_chr3_67518770_67519270_250","rn6_chr3_67518770_67519270_250",0.000433854202190018,-0.218254414649474,0.297626838072104,1
"rhe_mac10_chr13_22361748_22362248_250","rhe_mac10_chr13_22361748_22362248_250",-0.00208235031213212,0.0867441551398665,0.452002133360002,1
"mm10_chr10_117162597_117163098","mm10_chr10_117162597_117163098",-0.00398932841515117,-0.056852326411465,0.677436646856781,1
"rn6_chr1_221604696_221605196_250","rn6_chr1_221604696_221605196_250",-0.00477340714086418,0.023159066217286,0.913427477888282,1
"mm10_chr9_41446975_41447476","mm10_chr9_41446975_41447476",-0.00461138932922187,-0.0306265543456155,0.831783963716165,1
"rn6_chr1_50157319_50157819_250","rn6_chr1_50157319_50157819_250",-0.00451250598409959,-0.0462041048191738,0.798085855714693,1
"rhe_mac10_chr3_72041795_72042295_250","rhe_mac10_chr3_72041795_72042295_250",-0.00335446297309017,0.110346550270447,0.581605530103885,1
"rhe_mac10_chr20_72248943_72249443_250","rhe_mac10_chr20_72248943_72249443_250",-0.00465527209024469,-0.0194541704537062,0.849309671561186,1
"rhe_mac10_chr11_62624435_62624935_250","rhe_mac10_chr11_62624435_62624935_250",-0.000277637054942914,-0.131604722131601,0.332828245710797,1
"hg38_chr11_131534590_131535091","hg38_chr11_131534590_131535091",0.000508222955250699,0.15278811115042,0.294230604335048,1
"hg38_chr13_51222111_51222612","hg38_chr13_51222111_51222612",-0.00358200967436989,0.15595935337136,0.612313258844662,1
"rn6_chr2_241944537_241945037_250","rn6_chr2_241944537_241945037_250",-0.00335959708277191,0.083692401332368,0.582263512800473,1
"mm10_chr16_77643118_77643619","mm10_chr16_77643118_77643619",0.00175456216337908,0.10331420881821,0.243915002138214,1
"rhe_mac10_chr10_92562886_92563386_250","rhe_mac10_chr10_92562886_92563386_250",-0.00375207233087577,0.0545142558489067,0.637648813415459,1
"rhe_mac10_chr13_53731096_53731596_250","rhe_mac10_chr13_53731096_53731596_250",0.000158787189419052,0.0626671694090866,0.310633850115923,1
"rn6_chr1_277221079_277221579_250","rn6_chr1_277221079_277221579_250",-0.00481264223526628,0.00894290052944584,0.951132434199351,1
"rn6_chr6_28421730_28422230_250","rn6_chr6_28421730_28422230_250",-0.00416252927497962,0.0438883319125349,0.710874742825227,1
"rn6_chr5_135861432_135861932_250","rn6_chr5_135861432_135861932_250",-0.00262680584168197,-0.0950211726410934,0.500696435849738,1
"rhe_mac10_chr1_61862524_61863024_250","rhe_mac10_chr1_61862524_61863024_250",-0.000299026980172176,-0.0985069935052158,0.333968979700534,1
"rhe_mac10_chr14_15151334_15151834_250","rhe_mac10_chr14_15151334_15151834_250",-0.00450797301681724,0.0381326104675677,0.796684765424245,1
"rhe_mac10_chr4_2829396_2829896_250","rhe_mac10_chr4_2829396_2829896_250",0.0478321718131134,-0.608475419797499,0.000855529161754782,1
"rn6_chr16_82101129_82101629_250","rn6_chr16_82101129_82101629_250",-0.000174947270455567,0.166697522587173,0.327423090544269,1
"hg38_chr20_25029992_25030493","hg38_chr20_25029992_25030493",-0.00481657321670129,0.0117925492615664,0.956700035739139,1
"rn6_chr11_87585964_87586464_250","rn6_chr11_87585964_87586464_250",-0.00482736667700377,0.005778435511819,0.97844791954871,1
"mm10_chr11_106779295_106779796","mm10_chr11_106779295_106779796",-0.00414551434341266,-0.0461098716480826,0.707384099493624,1
"rhe_mac10_chr8_97841388_97841888_250","rhe_mac10_chr8_97841388_97841888_250",-0.00346461751458485,0.0701919265324978,0.596061866597295,1
"hg38_chr14_77307013_77307514","hg38_chr14_77307013_77307514",-0.00472191059095425,0.0290729122618335,0.881019824370486,1
"mm10_chr2_31952197_31952698","mm10_chr2_31952197_31952698",-0.00478228532575937,0.0104008791197992,0.920365721242701,1
"rn6_chr13_89241719_89242219_250","rn6_chr13_89241719_89242219_250",0.0257511939531716,-0.342660875381396,0.0115249105257001,1
"rn6_chr8_127411813_127412313_250","rn6_chr8_127411813_127412313_250",0.00994066432868931,-0.210387588020247,0.0803296778660064,1
"rn6_chr1_214898610_214899110_250","rn6_chr1_214898610_214899110_250",-0.00192919102177533,0.103791632565571,0.439651958364632,1
"mm10_chr1_152903104_152903605","mm10_chr1_152903104_152903605",-0.00481774649801917,-0.0110974729324645,0.958506951573666,1
"mm10_chr16_94569319_94569820","mm10_chr16_94569319_94569820",-0.0044339198600027,0.104589671672032,0.775137623997252,1
"rn6_chr3_151181128_151181628_250","rn6_chr3_151181128_151181628_250",-0.0043968546577996,0.0369701879262769,0.765167714267194,1
"hg38_chr10_47381571_47382072","hg38_chr10_47381571_47382072",-0.00415143221755128,0.0518105725455045,0.708592508680585,1
"hg38_chr2_79512722_79513223","hg38_chr2_79512722_79513223",-0.00447848977711175,-0.0877841223759026,0.787817521975144,1
"rn6_chr8_51903362_51903862_250","rn6_chr8_51903362_51903862_250",-0.00233638443304234,-0.0682563395449782,0.47372078660585,1
"hg38_chr2_62411998_62412499","hg38_chr2_62411998_62412499",-0.00443603416058183,-0.0564557023985743,0.775721246609113,1
"rn6_chr6_28101556_28102056_250","rn6_chr6_28101556_28102056_250",-0.00380741801353892,-0.0615733927814608,0.64641926556077,1
"rn6_chr16_20741493_20741993_250","rn6_chr16_20741493_20741993_250",-0.00469848822913933,-0.0268392525065539,0.868962775573275,1
"rn6_chr1_225141108_225141608_250","rn6_chr1_225141108_225141608_250",-0.00452907033277644,0.0757629825164079,0.803298115951699,1
"hg38_chr3_197736731_197737232","hg38_chr3_197736731_197737232",-0.00480262017401755,-0.0146683235874954,0.939212807347608,1
"rn6_chr13_89656537_89657037_250","rn6_chr13_89656537_89657037_250",0.00346770451103359,0.185162690474943,0.190659261083506,1
"rhe_mac10_chr8_125982143_125982643_250","rhe_mac10_chr8_125982143_125982643_250",0.00340978506581227,0.127899464768982,0.192220736695869,1
"mm10_chr5_124327715_124328216","mm10_chr5_124327715_124328216",-0.00421418138730959,0.0745253682724333,0.72179103526304,1
"rhe_mac10_chr2_79721834_79722334_250","rhe_mac10_chr2_79721834_79722334_250",-0.00464827915357531,-0.0181903682791899,0.846375610869414,1
"rn6_chr15_14019522_14020022_250","rn6_chr15_14019522_14020022_250",0.0111014830791215,0.201690329260306,0.0692596830203961,1
"hg38_chr15_40755078_40755579","hg38_chr15_40755078_40755579",-0.00453075753117183,-0.0402178287089708,0.803837462517214,1
"mm10_chr9_13748904_13749405","mm10_chr9_13748904_13749405",-0.00482646554660965,-0.007766756406574,0.975868625896929,1
"rn6_chr2_33136702_33137202_250","rn6_chr2_33136702_33137202_250",-0.00471961759603766,0.0232874044573932,0.879784294115077,1
"hg38_chr11_36431322_36431823","hg38_chr11_36431322_36431823",-0.00387406450884189,0.0590269874110814,0.657369621643873,1
"mm10_chr12_85151039_85151540","mm10_chr12_85151039_85151540",-0.00481358018834782,-0.0176232193674069,0.952401438165102,1
"rhe_mac10_chr10_52904813_52905313_250","rhe_mac10_chr10_52904813_52905313_250",-0.00444085441179236,0.0467368086275916,0.77705815120287,1
"rhe_mac10_chr9_79002675_79003175_250","rhe_mac10_chr9_79002675_79003175_250",-0.000480330782257949,0.13298986695851,0.343850719805358,1
"rhe_mac10_chr14_59343728_59344228_250","rhe_mac10_chr14_59343728_59344228_250",-0.000238865498679473,0.13559909931267,0.330773690749925,1
"rhe_mac10_chr3_42176742_42177242_250","rhe_mac10_chr3_42176742_42177242_250",-0.00482801959587209,0.00355397200161107,0.980529303232058,1
"rn6_chr6_41851708_41852208_250","rn6_chr6_41851708_41852208_250",-0.004463183517369,0.0307803524729828,0.7833705543409,1
"rhe_mac10_chr6_70512036_70512536_250","rhe_mac10_chr6_70512036_70512536_250",-0.0048294555778017,-0.00284054729294584,0.986169102201686,1
"mm10_chr4_41619359_41619860","mm10_chr4_41619359_41619860",-0.00482199982768177,-0.00894035073771074,0.965852617048733,1
"rn6_chr1_80042357_80042857_250","rn6_chr1_80042357_80042857_250",0.00139153156671355,0.217230892761783,0.257390310871788,1
"rn6_chr11_62539674_62540174_250","rn6_chr11_62539674_62540174_250",0.0117220770572507,0.206797224050155,0.0640177500703185,1
"rhe_mac10_chr2_82481055_82481555_250","rhe_mac10_chr2_82481055_82481555_250",-0.00479604546738153,-0.0207661604791551,0.932534697846553,1
"rn6_chr6_60364410_60364910_250","rn6_chr6_60364410_60364910_250",-0.00469187729140602,0.02195144881951,0.865761962077308,1
"rhe_mac10_chr4_7415898_7416398_250","rhe_mac10_chr4_7415898_7416398_250",0.00528156594570875,-0.193998543932282,0.148389699729568,1
"rhe_mac10_chr10_31073014_31073514_250","rhe_mac10_chr10_31073014_31073514_250",-0.00362904812740632,0.15034392547294,0.619095055161675,1
"rhe_mac10_chr14_57626969_57627469_250","rhe_mac10_chr14_57626969_57627469_250",-0.00433663038219586,0.0523465815342067,0.749912073102718,1
"rhe_mac10_chr13_79881107_79881607_250","rhe_mac10_chr13_79881107_79881607_250",-0.00479552707956869,0.0140335501490463,0.932036299469994,1
"rhe_mac10_chr17_92253005_92253505_250","rhe_mac10_chr17_92253005_92253505_250",-0.00482722857271348,-0.0037991425826766,0.978032944930189,1
"rhe_mac10_chr13_53545517_53546017_250","rhe_mac10_chr13_53545517_53546017_250",-0.000744058970217498,0.175892558672789,0.358941065521869,1
"mm10_chr17_88542959_88543460","mm10_chr17_88542959_88543460",-0.00367278770740487,-0.0737135570173879,0.625551207307534,1
"rn6_chr8_53074606_53075106_250","rn6_chr8_53074606_53075106_250",0.00181785001970468,-0.123492592473322,0.241654539711574,1
"rhe_mac10_chr15_112312308_112312808_250","rhe_mac10_chr15_112312308_112312808_250",0.00428664792656218,0.216501940129277,0.170074429221718,1
"rhe_mac10_chr10_12421293_12421793_250","rhe_mac10_chr10_12421293_12421793_250",-0.00477856952627553,-0.0130242029016505,0.91738988450935,1
"rhe_mac10_chr9_125128890_125129390_250","rhe_mac10_chr9_125128890_125129390_250",-0.0047761335008155,0.0171477892722014,0.915496603185466,1
"hg38_chr14_21476830_21477331","hg38_chr14_21476830_21477331",0.0616131719759889,-0.782512397614366,0.000170839192441228,1
"rhe_mac10_chr1_197872915_197873415_250","rhe_mac10_chr1_197872915_197873415_250",-0.0038223587693069,0.099473739608978,0.648835911147646,1
"hg38_chr1_94592458_94592959","hg38_chr1_94592458_94592959",0.000792039259448314,0.0580777921919282,0.281712831764643,1
"rhe_mac10_chr13_92626004_92626504_250","rhe_mac10_chr13_92626004_92626504_250",-0.00227246445143889,-0.0778377366280297,0.468101946471259,1
"mm10_chr1_132758917_132759418","mm10_chr1_132758917_132759418",-0.000670735801613285,-0.19618560458219,0.354656700467218,1
"hg38_chr6_16761242_16761743","hg38_chr6_16761242_16761743",0.0281627002102234,-0.933803778993879,0.00864705754649085,1
"rn6_chr5_154311649_154312149_250","rn6_chr5_154311649_154312149_250",-0.00305371681695697,0.0812513014854062,0.545438739830347,1
"rhe_mac10_chr14_12729326_12729826_250","rhe_mac10_chr14_12729326_12729826_250",-0.00100219516861733,-0.0948261654970763,0.374603787738027,1
"hg38_chr18_26090659_26091160","hg38_chr18_26090659_26091160",-0.00412437140448312,0.0731051385519559,0.703114733582135,1
"rhe_mac10_chr7_67794099_67794599_250","rhe_mac10_chr7_67794099_67794599_250",-0.00482798271586611,0.00464950352908554,0.980405839068382,1
"rn6_chr14_11499901_11500401_250","rn6_chr14_11499901_11500401_250",-0.0044886794288521,-0.0616860486181138,0.790835615586394,1
"rhe_mac10_chr6_135143922_135144422_250","rhe_mac10_chr6_135143922_135144422_250",-0.00315926985805806,-0.0284515573250177,0.557630829306404,1
"hg38_chr16_9160048_9160549","hg38_chr16_9160048_9160549",-0.00469955927272349,0.0276361395802595,0.869489006200031,1
"hg38_chr8_41255435_41255936","hg38_chr8_41255435_41255936",0.000153159634050843,-0.0666340280371416,0.310907536975195,1
"rhe_mac10_chr11_102697530_102698030_250","rhe_mac10_chr11_102697530_102698030_250",-0.00476407045159688,0.0183251870639946,0.906693842845413,1
"rhe_mac10_chr15_25574356_25574856_250","rhe_mac10_chr15_25574356_25574856_250",0.000869329295775034,-0.194071492700759,0.278420839299234,1
"rn6_chr10_65805580_65806080_250","rn6_chr10_65805580_65806080_250",-0.00464688323665187,-0.0313481418781164,0.845796932613178,1
"hg38_chr1_156751532_156752033","hg38_chr1_156751532_156752033",-0.00482872472543778,0.00438440323362756,0.983062242497454,1
"hg38_chr11_113603361_113603862","hg38_chr11_113603361_113603862",-0.00450109502524349,-0.0508208884099811,0.794578726901127,1
"mm10_chr14_33328420_33328921","mm10_chr14_33328420_33328921",-0.00333975906629358,0.0721543374640519,0.579729296230039,1
"rhe_mac10_chr8_31036204_31036704_250","rhe_mac10_chr8_31036204_31036704_250",-0.00479550322707667,0.0173666256496742,0.932013455516171,1
"hg38_chr7_102433197_102433698","hg38_chr7_102433197_102433698",-0.0038541043510153,0.15593509102394,0.654043282524845,1
"rn6_chr2_206227850_206228350_250","rn6_chr2_206227850_206228350_250",0.00172785128750738,-0.18587021516591,0.244876727146276,1
"rn6_chr1_202958288_202958788_250","rn6_chr1_202958288_202958788_250",-0.00112615806663266,-0.155466818692302,0.382464712039753,1
"rn6_chr12_11178983_11179483_250","rn6_chr12_11178983_11179483_250",-0.00101796666379751,0.145797612904632,0.375591267194516,1
"rn6_chr9_49895835_49896335_250","rn6_chr9_49895835_49896335_250",-0.00483049638911482,-0.00102844188701023,0.9925742689808,1
"hg38_chr7_73433489_73433990","hg38_chr7_73433489_73433990",-0.00356134237465923,-0.169515362804913,0.609384140687205,1
"rn6_chr3_171865395_171865895_250","rn6_chr3_171865395_171865895_250",-0.00374382864875795,-0.0622302632471686,0.636366080895284,1
"rhe_mac10_chr16_56410583_56411083_250","rhe_mac10_chr16_56410583_56411083_250",-0.00388741234999448,-0.0581133927587069,0.659617234629235,1
"hg38_chr1_71828394_71828895","hg38_chr1_71828394_71828895",0.0171636683239074,0.270378488468114,0.0325311886409145,1
"hg38_chr2_120825810_120826311","hg38_chr2_120825810_120826311",-0.000539854733781977,0.152411908561168,0.34718043484126,1
"rn6_chr2_39226410_39226910_250","rn6_chr2_39226410_39226910_250",-0.00274910054657336,-0.0839535900945653,0.512837229874774,1
"mm10_chr15_75727521_75728022","mm10_chr15_75727521_75728022",-0.00478592181032724,0.02092207680683,0.923391416423807,1
"mm10_chr5_150717670_150718171","mm10_chr5_150717670_150718171",-0.00476432513124764,0.018659325996729,0.90687094935173,1
"hg38_chr11_112697396_112697897","hg38_chr11_112697396_112697897",-0.00341670807205874,-0.0609027794958471,0.589685325900175,1
"rhe_mac10_chr16_15028485_15028985_250","rhe_mac10_chr16_15028485_15028985_250",-0.00421920110563768,0.103436816955203,0.722879015415882,1
"hg38_chr20_46649027_46649528","hg38_chr20_46649027_46649528",0.00747676090316991,-0.18859699827686,0.110647527652051,1
"hg38_chr11_76919831_76920332","hg38_chr11_76919831_76920332",0.00532644532144492,-0.229484489668695,0.147487727372245,1
"hg38_chr8_108710416_108710917","hg38_chr8_108710416_108710917",-0.0046132237648927,-0.02306339501362,0.832477877613537,1
"hg38_chr17_45021870_45022371","hg38_chr17_45021870_45022371",-0.0047354759040532,-0.028636827022681,0.888617664274862,1
"hg38_chr8_142089511_142090012","hg38_chr8_142089511_142090012",-0.00461472430386031,0.0233338734688321,0.833047761815194,1
"rn6_chr7_73147458_73147958_250","rn6_chr7_73147458_73147958_250",-0.00260583889041535,0.120990596499597,0.498664095043918,1
"hg38_chr3_188947245_188947746","hg38_chr3_188947245_188947746",0.00174786777634242,0.134086414722426,0.244155602539116,1
"rn6_chr9_27049949_27050449_250","rn6_chr9_27049949_27050449_250",0.0043047588135076,-0.139515412123432,0.169648887867663,1
"hg38_chr4_77820050_77820551","hg38_chr4_77820050_77820551",-0.00470412097010936,0.0326681944349635,0.871755338562338,1
"rhe_mac10_chr11_53079691_53080191_250","rhe_mac10_chr11_53079691_53080191_250",0.0114721020180722,0.246927951137684,0.0660767480868954,1
"hg38_chr17_75426224_75426725","hg38_chr17_75426224_75426725",-0.00468450454557386,-0.0429312152104298,0.862283285820546,1
"rn6_chr5_136252031_136252531_250","rn6_chr5_136252031_136252531_250",-0.00377777771317788,0.0461201127949171,0.641687410437406,1
"rhe_mac10_chr14_116163999_116164499_250","rhe_mac10_chr14_116163999_116164499_250",-0.00471768399202463,-0.0282227529924253,0.878752493440353,1
"mm10_chr5_119055369_119055870","mm10_chr5_119055369_119055870",-0.0048161887312952,0.00660967573249225,0.956124153485598,1
"rhe_mac10_chr14_77723983_77724483_250","rhe_mac10_chr14_77723983_77724483_250",0.00423328884652761,-0.143007561908901,0.171335272998143,1
"rn6_chr8_90645217_90645717_250","rn6_chr8_90645217_90645717_250",-0.00482696892956831,0.00209571541163305,0.977273296131385,1
"rhe_mac10_chr15_89970635_89971135_250","rhe_mac10_chr15_89970635_89971135_250",-0.00471521842766032,0.0109878770392677,0.877449818177679,1
"hg38_chr7_63984_64485","hg38_chr7_63984_64485",-0.00161797960288489,-0.144161984893084,0.416086485334479,1
"hg38_chr17_44326681_44327182","hg38_chr17_44326681_44327182",-0.00483086305635437,0.000426028791820609,0.997321971581133,1
"hg38_chr22_50507792_50508293","hg38_chr22_50507792_50508293",-0.00479987388358773,-0.0155626250360351,0.9363373422594,1
"hg38_chr8_60909244_60909745","hg38_chr8_60909244_60909745",-0.00372472576418646,0.105392477399736,0.633416319950585,1
"mm10_chr12_113185634_113186135","mm10_chr12_113185634_113186135",-0.00471975240392435,0.0435391049868357,0.879856570256282,1
"mm10_chr11_53300316_53300817","mm10_chr11_53300316_53300817",-0.00444119842179973,-0.0362704130163716,0.777153903116987,1
"mm10_chr13_64161541_64162042","mm10_chr13_64161541_64162042",-0.0044104842814319,0.083809578020575,0.768778077482274,1
"rhe_mac10_chr9_102632957_102633457_250","rhe_mac10_chr9_102632957_102633457_250",-0.00208611315756652,0.130200325839037,0.452312295023223,1
"rn6_chr2_22271582_22272082_250","rn6_chr2_22271582_22272082_250",-0.0032479817274229,0.10288378248468,0.56828389466958,1
"rhe_mac10_chr20_55155133_55155633_250","rhe_mac10_chr20_55155133_55155633_250",-0.00409314645569706,0.0634638225644048,0.696941202493623,1
